,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,ID
135342,2015-06-28,2.3,14.5,0.0,,,NNW,37.0,NW,NNW,7.0,20.0,98.0,76.0,,,,,6.5,13.6,No,No,135343
135343,2015-06-29,4.6,14.7,0.0,,,NNW,31.0,WNW,NNW,2.0,20.0,98.0,74.0,,,7.0,,8.1,14.1,No,No,135344
135344,2015-06-30,1.8,9.4,0.0,,,SE,13.0,E,NW,6.0,6.0,98.0,81.0,,,8.0,6.0,2.6,9.0,No,No,135345
135345,2015-07-01,1.4,13.2,0.6,,,NW,59.0,N,NNW,4.0,26.0,99.0,70.0,,,8.0,4.0,1.7,12.6,No,Yes,135346
135346,2015-07-02,1.6,12.9,2.6,,,WSW,37.0,,SSW,0.0,15.0,86.0,44.0,,,8.0,,4.6,11.3,Yes,No,135347
135347,2015-07-03,-2.8,11.4,0.0,,,NNW,31.0,NNE,NNW,4.0,17.0,92.0,62.0,,,,,-0.5,10.1,No,No,135348
135348,2015-07-04,-0.5,16.1,0.0,,,NNW,37.0,WNW,W,9.0,19.0,88.0,38.0,,,7.0,8.0,11.4,15.8,No,Yes,135349
135349,2015-07-05,5.6,10.2,1.2,,,SE,13.0,ENE,S,2.0,4.0,96.0,93.0,,,8.0,8.0,7.4,9.9,Yes,Yes,135350
135350,2015-07-06,6.7,9.9,10.6,,,SSE,41.0,SSE,SSE,9.0,22.0,89.0,59.0,,,8.0,5.0,6.9,9.8,Yes,No,135351
135351,2015-07-07,-1.4,10.4,0.0,,,SSE,31.0,NNW,SSE,6.0,13.0,92.0,60.0,,,,,1.8,9.7,No,No,135352
135352,2015-07-08,-2.1,10.3,0.0,,,NW,11.0,E,E,4.0,4.0,96.0,68.0,,,,1.0,0.4,9.7,No,No,135353
135353,2015-07-09,0.4,13.2,0.0,,,N,20.0,,NNW,0.0,6.0,97.0,70.0,,,2.0,8.0,4.8,12.7,No,No,135354
135354,2015-07-10,4.8,14.0,0.1,,,N,30.0,,NW,0.0,15.0,95.0,63.0,,,4.0,3.0,9.3,13.7,No,Yes,135355
135355,2015-07-11,7.6,14.8,1.4,,,WNW,39.0,N,N,13.0,15.0,85.0,70.0,,,8.0,7.0,11.7,13.6,Yes,Yes,135356
135356,2015-07-12,6.5,13.7,5.2,,,SSE,43.0,SE,SSE,15.0,22.0,85.0,73.0,,,8.0,7.0,9.5,13.3,Yes,No,135357
135357,2015-07-13,8.0,14.6,0.0,,,SSE,39.0,SE,S,9.0,20.0,63.0,46.0,,,,,11.5,13.0,No,No,135358
135358,2015-07-14,-0.3,9.8,0.0,,,NNW,13.0,WNW,NW,4.0,2.0,90.0,52.0,,,,3.0,3.0,8.5,No,No,135359
135359,2015-07-15,-0.5,10.3,0.0,,,SSE,39.0,ENE,SE,4.0,20.0,90.0,65.0,,,8.0,1.0,3.3,9.7,No,No,135360
135360,2015-07-16,-0.6,10.8,0.0,,,SE,20.0,E,S,2.0,7.0,94.0,54.0,,,,,1.9,10.6,No,No,135361
135361,2015-07-17,-2.4,11.3,0.0,,,SSE,48.0,ENE,SE,4.0,19.0,95.0,66.0,,,,8.0,0.3,8.3,No,No,135362
135362,2015-07-18,-3.2,10.8,0.0,,,ENE,17.0,E,SE,2.0,9.0,96.0,48.0,,,,,-0.5,10.2,No,No,135363
135363,2015-07-19,-3.3,11.2,0.0,,,NNW,30.0,,NNW,0.0,17.0,99.0,67.0,,,2.0,4.0,-2.3,10.6,No,No,135364
135364,2015-07-20,-2.4,11.6,0.0,,,N,9.0,,NNW,0.0,2.0,100.0,89.0,,,2.0,8.0,-0.3,7.2,No,No,135365
135365,2015-07-21,-0.3,14.5,0.0,,,NNE,48.0,N,NNW,22.0,24.0,65.0,63.0,,,8.0,8.0,11.4,12.6,No,Yes,135366
135366,2015-07-22,9.8,13.7,10.4,,,NW,81.0,N,NNW,31.0,22.0,77.0,75.0,,,8.0,3.0,12.6,12.1,Yes,Yes,135367
135367,2015-07-23,3.0,14.2,4.4,,,NW,24.0,NE,NNW,2.0,15.0,98.0,63.0,,,,3.0,6.0,13.8,Yes,No,135368
135368,2015-07-24,2.8,13.7,1.0,,,NNW,48.0,SE,NNW,2.0,22.0,98.0,81.0,,,8.0,8.0,6.9,12.1,No,Yes,135369
135369,2015-07-25,4.8,12.5,11.0,,,N,76.0,NNW,NNW,4.0,20.0,96.0,71.0,,,8.0,1.0,7.3,11.6,Yes,Yes,135370
135370,2015-07-26,6.0,9.5,7.8,,,NNW,72.0,NW,NNW,11.0,35.0,85.0,75.0,,,5.0,4.0,7.0,7.7,Yes,No,135371
135371,2015-07-27,1.4,12.8,0.2,,,W,31.0,N,SE,4.0,9.0,77.0,66.0,,,,,5.6,11.9,No,No,135372
135372,2015-07-28,0.8,15.2,0.0,,,NNW,22.0,SSW,NW,2.0,9.0,98.0,61.0,,,7.0,6.0,4.9,15.0,No,No,135373
135373,2015-07-29,0.9,12.6,0.2,,,NNW,33.0,,NNW,0.0,17.0,99.0,79.0,,,,8.0,3.4,11.7,No,No,135374
135374,2015-07-30,3.3,12.2,1.0,,,NNW,63.0,NNW,NNW,20.0,31.0,80.0,80.0,,,8.0,8.0,10.3,10.0,No,Yes,135375
135375,2015-07-31,0.3,10.8,9.8,,,NNW,39.0,,NNW,0.0,19.0,95.0,71.0,,,,5.0,2.8,9.9,Yes,Yes,135376
135376,2015-08-01,2.8,11.5,14.2,,,NNW,56.0,NW,NNW,20.0,17.0,84.0,46.0,,,3.0,1.0,8.7,10.4,Yes,No,135377
135377,2015-08-02,3.5,10.8,0.0,,,NW,70.0,NW,WNW,7.0,22.0,90.0,61.0,,,8.0,4.0,7.8,8.8,No,Yes,135378
135378,2015-08-03,1.1,8.5,5.9,,,W,44.0,NW,W,7.0,19.0,79.0,59.0,,,,,3.4,8.1,Yes,No,135379
135379,2015-08-04,-2.5,10.4,0.0,,,NNW,46.0,NNW,NNW,6.0,28.0,92.0,76.0,,,8.0,8.0,3.4,10.1,No,No,135380
135380,2015-08-05,0.4,10.7,0.8,,,W,37.0,NNW,WNW,7.0,13.0,69.0,50.0,,,1.0,5.0,4.1,9.7,No,No,135381
135381,2015-08-06,-2.7,13.4,0.0,,,NNW,13.0,ENE,NNE,4.0,4.0,91.0,45.0,,,,,1.1,12.4,No,No,135382
135382,2015-08-07,-2.2,14.3,0.2,,,NNW,13.0,E,NE,4.0,4.0,92.0,41.0,,,,,1.7,13.8,No,No,135383
135383,2015-08-08,-1.5,11.7,0.0,,,NW,15.0,,WNW,0.0,6.0,96.0,67.0,,,6.0,,0.4,11.4,No,No,135384
135384,2015-08-09,0.4,12.2,0.0,,,N,20.0,,N,0.0,9.0,93.0,76.0,,,7.0,8.0,6.1,11.4,No,Yes,135385
135385,2015-08-10,5.0,12.1,6.6,,,N,43.0,,NW,0.0,2.0,98.0,89.0,,,8.0,8.0,6.3,9.6,Yes,Yes,135386
135386,2015-08-11,6.3,13.2,6.0,,,NW,41.0,NNW,NNW,13.0,17.0,87.0,73.0,,,5.0,8.0,9.1,11.6,Yes,No,135387
135387,2015-08-12,5.9,14.3,0.2,,,N,37.0,NW,NNW,7.0,19.0,87.0,69.0,,,8.0,8.0,10.1,13.0,No,No,135388
135388,2015-08-13,1.2,14.0,0.2,,,NNW,24.0,SW,N,4.0,13.0,95.0,57.0,,,2.0,2.0,5.3,11.9,No,No,135389
135389,2015-08-14,0.5,15.2,0.0,,,NNW,30.0,,NNW,0.0,17.0,97.0,70.0,,,8.0,,6.9,14.7,No,No,135390
135390,2015-08-15,2.5,13.2,0.0,,,NNW,33.0,,NNW,0.0,19.0,81.0,68.0,,,6.0,8.0,4.3,11.5,No,No,135391
135391,2015-08-16,4.3,13.2,0.0,,,NNW,57.0,NNW,NNW,17.0,35.0,93.0,84.0,,,8.0,7.0,10.4,11.4,No,No,135392
135392,2015-08-17,3.8,10.5,1.0,,,WSW,37.0,N,WSW,11.0,19.0,72.0,39.0,,,,,5.5,10.2,No,No,135393
135393,2015-08-18,-2.9,11.4,0.0,,,NNW,15.0,,N,0.0,9.0,83.0,47.0,,,,1.0,1.4,10.9,No,No,135394
135394,2015-08-19,-2.3,13.4,0.0,,,NW,17.0,,NNW,0.0,6.0,87.0,43.0,,,,,2.2,13.1,No,No,135395
135395,2015-08-20,-0.7,11.2,0.0,,,NNW,11.0,NNE,WNW,2.0,7.0,86.0,69.0,,,3.0,8.0,3.8,11.0,No,No,135396
135396,2015-08-21,1.4,14.2,0.6,,,N,41.0,NW,NNW,2.0,6.0,96.0,93.0,,,8.0,8.0,5.3,11.7,No,Yes,135397
135397,2015-08-22,5.4,15.3,9.4,,,NNW,35.0,N,NNW,15.0,17.0,87.0,88.0,,,8.0,8.0,12.5,13.0,Yes,No,135398
135398,2015-08-23,6.1,14.2,0.2,,,SSE,35.0,ESE,SSE,4.0,17.0,98.0,79.0,,,8.0,8.0,9.3,10.7,No,No,135399
135399,2015-08-24,2.1,12.9,0.0,,,SSE,30.0,SE,SSE,9.0,9.0,64.0,35.0,,,,,6.7,12.6,No,No,135400
135400,2015-08-25,-1.5,15.4,0.0,,,NW,17.0,E,NNW,2.0,7.0,87.0,30.0,,,,,4.2,14.4,No,No,135401
135401,2015-08-26,-1.1,14.7,0.0,,,S,17.0,ESE,SE,4.0,7.0,87.0,55.0,,,,8.0,4.3,14.2,No,No,135402
135402,2015-08-27,4.2,16.7,0.0,,,S,26.0,E,SSE,6.0,9.0,84.0,49.0,,,8.0,3.0,9.3,15.6,No,No,135403
135403,2015-08-28,6.8,11.4,0.0,,,SSE,46.0,SE,SE,20.0,19.0,61.0,51.0,,,6.0,,7.7,10.0,No,Yes,135404
135404,2015-08-29,0.7,12.2,1.8,,,S,43.0,N,SSE,6.0,20.0,95.0,59.0,,,8.0,8.0,5.0,11.9,Yes,No,135405
135405,2015-08-30,5.0,12.7,0.0,,,SE,46.0,SE,SE,19.0,24.0,69.0,50.0,,,,,8.7,12.2,No,No,135406
135406,2015-08-31,4.6,14.6,0.0,,,SSE,35.0,SSE,S,17.0,17.0,76.0,51.0,,,,2.0,8.7,13.4,No,No,135407
135407,2015-09-01,0.6,16.3,0.0,,,NW,26.0,,ESE,0.0,4.0,88.0,48.0,,,,,7.7,15.9,No,No,135408
135408,2015-09-02,1.4,13.9,0.0,,,NW,28.0,,NW,0.0,15.0,89.0,69.0,,,7.0,8.0,8.2,12.8,No,No,135409
135409,2015-09-03,5.9,17.1,0.0,,,SSE,41.0,SE,SE,17.0,15.0,73.0,38.0,,,5.0,2.0,12.0,15.0,No,No,135410
135410,2015-09-04,3.4,17.2,0.0,,,NNW,31.0,NW,WNW,6.0,15.0,79.0,39.0,,,1.0,,9.0,16.9,No,No,135411
135411,2015-09-05,3.3,16.2,0.0,,,SE,37.0,ESE,ESE,2.0,7.0,78.0,41.0,,,,6.0,10.0,14.5,No,No,135412
135412,2015-09-06,4.6,13.6,0.0,,,NNE,31.0,WSW,N,4.0,19.0,74.0,58.0,,,8.0,7.0,10.2,12.2,No,Yes,135413
135413,2015-09-07,9.1,12.9,3.6,,,NNW,44.0,NNW,SE,6.0,9.0,92.0,85.0,,,8.0,7.0,9.9,11.5,Yes,Yes,135414
135414,2015-09-08,6.4,17.5,5.8,,,SSW,28.0,NNW,SSW,4.0,15.0,94.0,46.0,,,4.0,8.0,9.1,16.4,Yes,No,135415
135415,2015-09-09,1.4,16.5,0.1,,,SSE,30.0,ESE,SSW,2.0,2.0,83.0,44.0,,,4.0,7.0,8.1,16.0,No,No,135416
135416,2015-09-10,2.6,18.2,0.0,,,NNW,37.0,N,NNW,2.0,19.0,92.0,57.0,,,,1.0,8.5,17.0,No,No,135417
135417,2015-09-11,2.2,13.8,0.0,,,NNW,35.0,NNW,NNW,17.0,20.0,81.0,73.0,,,1.0,8.0,11.0,13.1,No,No,135418
135418,2015-09-12,5.9,19.2,0.0,,,NW,31.0,N,NW,6.0,19.0,86.0,66.0,,,,,12.8,18.1,No,No,135419
135419,2015-09-13,7.8,20.5,0.0,,,NW,41.0,N,NW,4.0,26.0,99.0,51.0,,,5.0,,9.0,18.9,No,No,135420
135420,2015-09-14,7.2,23.6,0.0,,,NNW,44.0,,NW,0.0,19.0,82.0,40.0,,,,,13.4,22.4,No,Yes,135421
135421,2015-09-15,11.4,17.4,13.0,,,S,35.0,NNW,NNW,13.0,7.0,95.0,73.0,,,7.0,8.0,11.5,15.4,Yes,No,135422
135422,2015-09-16,2.7,15.6,0.0,,,NNW,26.0,SSE,NNW,17.0,13.0,63.0,46.0,,,,,9.9,14.7,No,No,135423
135423,2015-09-17,2.6,18.5,0.0,,,WSW,26.0,NNE,NNW,6.0,11.0,97.0,40.0,,,,,5.7,17.6,No,No,135424
135424,2015-09-18,2.8,17.1,0.0,,,,,NE,NW,2.0,13.0,71.0,55.0,,,,7.0,10.6,16.1,No,No,135425
135425,2015-09-19,6.6,16.5,0.0,,,NNW,31.0,N,NNW,2.0,15.0,88.0,66.0,,,8.0,4.0,10.4,15.4,No,No,135426
135426,2015-09-20,7.3,18.5,0.0,,,NW,30.0,E,NW,2.0,13.0,87.0,62.0,,,8.0,2.0,12.1,17.7,No,No,135427
135427,2015-09-21,7.8,17.1,0.0,,,NNW,50.0,NNW,NNW,6.0,15.0,97.0,81.0,,,4.0,8.0,10.0,13.9,No,No,135428
135428,2015-09-22,2.3,14.1,0.0,,,SSE,41.0,SSE,SSE,17.0,17.0,44.0,27.0,,,,8.0,10.3,13.1,No,No,135429
135429,2015-09-23,-1.2,15.3,0.0,,,SSE,31.0,,SE,0.0,9.0,64.0,36.0,,,2.0,7.0,7.0,13.8,No,No,135430
135430,2015-09-24,2.7,18.1,0.0,,,E,26.0,ENE,ESE,4.0,13.0,69.0,39.0,,,,8.0,10.6,16.9,No,No,135431
135431,2015-09-25,4.7,20.7,0.0,,,NNW,35.0,,SE,0.0,9.0,76.0,36.0,,,,,11.2,20.1,No,No,135432
135432,2015-09-26,7.3,18.2,0.0,,,NNW,24.0,SSE,NW,4.0,13.0,73.0,49.0,,,,3.0,12.2,17.5,No,No,135433
135433,2015-09-27,3.2,16.4,0.0,,,NNW,26.0,NNW,NNW,6.0,13.0,85.0,60.0,,,1.0,8.0,9.3,15.4,No,No,135434
135434,2015-09-28,9.2,16.5,0.0,,,,,NW,WNW,7.0,9.0,73.0,58.0,,,8.0,7.0,13.0,15.7,No,Yes,135435
135435,2015-09-29,7.4,16.9,5.8,,,,,N,NNW,2.0,19.0,75.0,56.0,,,8.0,8.0,11.3,15.4,Yes,No,135436
135436,2015-09-30,2.7,18.4,0.0,,,NNW,28.0,SSE,NW,15.0,17.0,55.0,43.0,,,,,12.7,17.6,No,No,135437
135437,2015-10-01,6.2,15.3,0.0,,,NNW,48.0,NNW,NNW,24.0,28.0,71.0,77.0,,,8.0,8.0,11.5,14.0,No,No,135438
135438,2015-10-02,5.4,18.5,0.0,,,NNW,50.0,NNW,NNW,22.0,28.0,76.0,64.0,,,3.0,,14.0,16.9,No,No,135439
135439,2015-10-03,8.7,23.7,0.0,,,NNW,46.0,NNW,NNW,19.0,24.0,65.0,43.0,,,,,18.4,21.7,No,No,135440
135440,2015-10-04,11.7,22.2,0.0,,,NW,39.0,NNW,NNW,13.0,19.0,56.0,39.0,,,,,16.3,20.9,No,No,135441
135441,2015-10-05,9.0,20.8,0.0,,,NNW,41.0,NNW,NW,22.0,22.0,79.0,52.0,,,1.0,,13.6,19.5,No,No,135442
135442,2015-10-06,7.4,24.0,0.0,,,WNW,61.0,NNW,NNW,7.0,31.0,69.0,52.0,,,,,18.2,20.1,No,No,135443
135443,2015-10-07,4.4,18.8,0.0,,,W,33.0,NNW,ENE,6.0,6.0,49.0,31.0,,,,,10.7,18.5,No,No,135444
135444,2015-10-08,3.1,19.1,0.0,,,NW,30.0,NE,NW,2.0,19.0,75.0,36.0,,,,,9.1,17.9,No,No,135445
135445,2015-10-09,7.1,23.2,0.0,,,NW,28.0,E,W,4.0,4.0,71.0,31.0,,,,1.0,13.3,22.0,No,No,135446
135446,2015-10-10,10.4,21.7,0.0,,,NW,35.0,NNE,NW,2.0,15.0,80.0,55.0,,,4.0,,14.0,20.6,No,No,135447
135447,2015-10-11,9.9,21.0,0.0,,,NW,37.0,NW,NW,6.0,19.0,98.0,55.0,,,4.0,,12.3,20.3,No,No,135448
135448,2015-10-12,10.8,17.3,0.2,,,SSE,52.0,SSE,SE,19.0,26.0,75.0,51.0,,,8.0,8.0,12.7,16.2,No,No,135449
135449,2015-10-13,5.4,18.7,0.0,,,NNW,26.0,,NNW,0.0,11.0,65.0,48.0,,,8.0,3.0,9.8,17.5,No,No,135450
135450,2015-10-14,5.7,20.9,0.0,,,NW,28.0,E,NW,4.0,17.0,73.0,59.0,,,,3.0,12.9,19.9,No,No,135451
135451,2015-10-15,11.2,24.7,0.0,,,NNW,46.0,NW,NNW,4.0,30.0,99.0,43.0,,,6.0,,13.4,23.4,No,No,135452
135452,2015-10-16,13.4,24.5,0.0,,,N,43.0,NNW,NW,22.0,17.0,79.0,28.0,,,8.0,,17.0,23.6,No,No,135453
135453,2015-10-17,6.7,20.0,0.4,,,NNW,50.0,NW,NNW,22.0,30.0,61.0,51.0,,,,1.0,11.0,17.2,No,No,135454
135454,2015-10-18,2.6,20.4,0.0,,,NW,31.0,ESE,NNW,6.0,15.0,57.0,39.0,,,,,12.2,19.7,No,No,135455
135455,2015-10-19,3.4,19.1,0.0,,,NW,33.0,NNE,NW,2.0,19.0,72.0,39.0,,,,1.0,10.8,18.7,No,No,135456
135456,2015-10-20,8.1,21.4,0.0,,,NW,37.0,NE,NNW,2.0,22.0,83.0,48.0,,,8.0,1.0,11.5,20.4,No,No,135457
135457,2015-10-21,11.5,20.4,0.2,,,SSE,44.0,SE,SE,4.0,22.0,82.0,40.0,,,8.0,,16.1,19.8,No,No,135458
135458,2015-10-22,9.2,17.1,0.0,,,NNW,33.0,SE,NNW,7.0,17.0,55.0,62.0,,,8.0,8.0,12.1,15.6,No,No,135459
135459,2015-10-23,5.2,19.1,0.0,,,NW,33.0,ESE,NNW,7.0,15.0,57.0,43.0,,,8.0,,11.9,18.1,No,No,135460
135460,2015-10-24,5.0,20.3,0.0,,,NNW,31.0,WSW,NNW,2.0,13.0,74.0,43.0,,,8.0,,13.3,19.1,No,No,135461
135461,2015-10-25,8.1,20.4,0.0,,,NW,31.0,NW,NNW,11.0,19.0,75.0,55.0,,,7.0,8.0,13.1,19.1,No,No,135462
135462,2015-10-26,10.9,17.8,0.6,,,SSE,69.0,SSE,SE,33.0,30.0,75.0,32.0,,,8.0,1.0,12.4,16.9,No,No,135463
135463,2015-10-27,2.5,19.0,0.0,,,NNW,31.0,E,NNW,2.0,19.0,56.0,36.0,,,,,10.1,18.0,No,No,135464
135464,2015-10-28,3.9,20.8,0.0,,,NW,30.0,NNE,NW,2.0,19.0,71.0,40.0,,,,,12.1,20.1,No,No,135465
135465,2015-10-29,7.3,21.7,0.0,,,NNW,31.0,S,NNW,2.0,17.0,71.0,40.0,,,4.0,4.0,13.5,20.7,No,No,135466
135466,2015-10-30,7.4,22.9,0.0,,,NNW,30.0,E,NNW,6.0,13.0,65.0,35.0,,,,7.0,16.1,21.6,No,No,135467
135467,2015-10-31,10.0,20.3,0.0,,,ENE,31.0,SE,NE,7.0,11.0,67.0,68.0,,,8.0,8.0,16.7,20.0,No,No,135468
135468,2015-11-01,14.1,20.6,0.4,,,NNW,52.0,NNW,NNW,6.0,30.0,91.0,72.0,,,8.0,2.0,17.5,18.1,No,No,135469
135469,2015-11-02,11.7,17.6,0.0,,,SE,48.0,SE,SE,4.0,22.0,72.0,47.0,,,8.0,8.0,16.2,15.3,No,Yes,135470
135470,2015-11-03,7.8,16.9,1.6,,,SSE,33.0,SSE,SSE,19.0,9.0,64.0,47.0,,,8.0,8.0,10.6,15.3,Yes,Yes,135471
135471,2015-11-04,6.1,20.0,1.2,,,N,30.0,SE,NW,4.0,9.0,64.0,45.0,,,,5.0,12.9,19.3,Yes,No,135472
135472,2015-11-05,10.8,20.5,0.0,,,NE,35.0,ESE,ENE,7.0,17.0,64.0,69.0,,,8.0,8.0,18.5,19.7,No,Yes,135473
135473,2015-11-06,15.8,26.2,5.0,,,NNW,35.0,NNW,NNW,4.0,20.0,88.0,66.0,,,7.0,8.0,17.9,24.1,Yes,No,135474
135474,2015-11-07,8.9,22.3,0.4,,,S,33.0,SSE,SE,17.0,15.0,54.0,33.0,,,,1.0,16.4,21.2,No,No,135475
135475,2015-11-08,11.3,19.7,0.0,,,NW,43.0,NW,NW,11.0,26.0,68.0,51.0,,,7.0,7.0,14.9,17.8,No,No,135476
135476,2015-11-09,9.8,25.8,0.0,,,NW,41.0,NW,NW,13.0,22.0,63.0,22.0,,,7.0,1.0,16.2,25.4,No,No,135477
135477,2015-11-10,15.1,22.1,0.0,,,S,39.0,SSE,NW,20.0,13.0,53.0,46.0,,,8.0,4.0,15.5,19.5,No,Yes,135478
135478,2015-11-11,10.5,19.6,10.8,,,SSE,30.0,SSE,NNW,20.0,11.0,67.0,50.0,,,8.0,8.0,12.9,17.9,Yes,Yes,135479
135479,2015-11-12,11.4,18.3,2.0,,,SSW,26.0,SE,SSW,7.0,13.0,88.0,87.0,,,8.0,7.0,12.7,16.9,Yes,Yes,135480
135480,2015-11-13,11.2,23.3,3.2,,,SSE,35.0,SSE,S,15.0,13.0,65.0,31.0,,,,1.0,17.5,22.6,Yes,No,135481
135481,2015-11-14,6.3,22.6,0.0,,,SSE,37.0,NNE,N,4.0,4.0,58.0,33.0,,,7.0,2.0,14.7,20.8,No,No,135482
135482,2015-11-15,8.5,20.2,0.0,,,NW,33.0,NNE,NNW,6.0,20.0,70.0,47.0,,,1.0,8.0,12.7,19.2,No,No,135483
135483,2015-11-16,12.6,21.9,0.0,,,NW,37.0,NNW,NW,9.0,22.0,73.0,40.0,,,4.0,,16.1,21.2,No,No,135484
135484,2015-11-17,8.2,24.0,0.0,,,NW,37.0,SSE,NNW,2.0,9.0,76.0,61.0,,,7.0,8.0,13.7,22.1,No,No,135485
135485,2015-11-18,9.2,22.7,0.0,,,NNW,39.0,N,NNW,11.0,26.0,67.0,54.0,,,,,17.2,21.8,No,No,135486
135486,2015-11-19,13.9,25.5,0.0,,,NNW,46.0,NNW,NNW,20.0,26.0,68.0,58.0,,,,8.0,19.6,20.2,No,No,135487
135487,2015-11-20,13.0,20.2,0.0,,,NNW,52.0,NNW,NNW,22.0,31.0,74.0,64.0,,,3.0,5.0,16.8,19.5,No,Yes,135488
135488,2015-11-21,7.9,23.5,4.2,,,SW,33.0,WNW,SW,9.0,13.0,53.0,31.0,,,,,15.7,22.3,Yes,No,135489
135489,2015-11-22,7.5,21.3,0.0,,,NNW,46.0,NNW,NNW,20.0,30.0,63.0,50.0,,,,,14.9,20.6,No,No,135490
135490,2015-11-23,11.4,23.0,0.0,,,WNW,46.0,NW,WNW,22.0,20.0,57.0,34.0,,,,,16.4,21.0,No,No,135491
135491,2015-11-24,12.5,20.4,0.0,,,NNW,57.0,NNW,N,22.0,35.0,69.0,61.0,,,8.0,1.0,16.3,18.7,No,Yes,135492
135492,2015-11-25,13.0,21.3,1.6,,,NW,50.0,NNW,NW,26.0,26.0,90.0,59.0,,,8.0,5.0,13.6,20.1,Yes,Yes,135493
135493,2015-11-26,10.7,15.4,5.6,,,W,52.0,W,NNW,19.0,24.0,46.0,60.0,,,3.0,,12.4,12.4,Yes,No,135494
135494,2015-11-27,5.6,19.0,0.0,,,WNW,46.0,NW,WNW,17.0,20.0,50.0,32.0,,,1.0,1.0,12.9,17.7,No,No,135495
135495,2015-11-28,8.0,22.6,0.0,,,NNW,39.0,NNW,NW,7.0,24.0,69.0,46.0,,,,,14.8,21.3,No,No,135496
135496,2015-11-29,12.8,21.2,0.0,,,NNW,35.0,N,NNW,13.0,20.0,72.0,53.0,,,6.0,8.0,15.3,20.2,No,No,135497
135497,2015-11-30,11.2,21.6,0.0,,,NNW,44.0,NW,NW,13.0,28.0,74.0,44.0,,,5.0,,14.6,20.2,No,Yes,135498
135498,2015-12-01,14.2,18.2,8.0,,,NNW,46.0,NNW,NNW,20.0,30.0,62.0,51.0,,,1.0,1.0,15.6,17.1,Yes,No,135499
135499,2015-12-02,6.3,19.7,0.0,,,WSW,46.0,NNW,W,13.0,22.0,52.0,31.0,,,,5.0,12.9,18.8,No,No,135500
135500,2015-12-03,9.2,23.9,0.0,,,NW,33.0,N,NW,13.0,22.0,65.0,43.0,,,,,16.0,22.6,No,No,135501
135501,2015-12-04,8.4,26.1,0.0,,,N,43.0,NNW,NNW,2.0,28.0,63.0,37.0,,,,,16.3,24.6,No,No,135502
135502,2015-12-05,11.9,26.1,0.0,,,SSE,39.0,ESE,SE,13.0,19.0,63.0,36.0,,,5.0,8.0,19.3,25.4,No,No,135503
135503,2015-12-06,12.9,21.9,0.0,,,SSE,31.0,SE,N,6.0,11.0,62.0,51.0,,,8.0,2.0,15.0,20.2,No,No,135504
135504,2015-12-07,13.1,23.9,0.8,,,NNW,33.0,S,NW,6.0,11.0,70.0,42.0,,,8.0,2.0,15.6,22.2,No,No,135505
135505,2015-12-08,14.0,23.6,0.0,,,N,41.0,E,NNW,4.0,19.0,65.0,84.0,,,8.0,8.0,18.3,20.7,No,Yes,135506
135506,2015-12-09,15.6,24.6,3.3,,,W,63.0,NNW,NW,26.0,30.0,79.0,30.0,,,8.0,,17.3,23.7,Yes,No,135507
135507,2015-12-10,10.2,21.7,0.0,,,NNW,48.0,NW,NNW,17.0,30.0,62.0,58.0,,,8.0,2.0,15.3,19.3,No,No,135508
135508,2015-12-11,13.1,20.6,0.2,,,WNW,46.0,NNW,W,22.0,24.0,63.0,31.0,,,8.0,2.0,15.6,18.9,No,No,135509
135509,2015-12-12,5.3,20.5,0.0,,,S,31.0,N,W,6.0,15.0,39.0,28.0,,,3.0,7.0,13.9,19.1,No,No,135510
135510,2015-12-13,8.0,19.9,0.0,,,NNW,43.0,NNW,NNW,19.0,24.0,59.0,52.0,,,1.0,,13.9,19.0,No,No,135511
135511,2015-12-14,8.3,28.3,0.0,,,NNW,33.0,NNW,N,2.0,7.0,74.0,23.0,,,7.0,,15.3,26.4,No,No,135512
135512,2015-12-15,9.3,25.4,0.0,,,NW,37.0,ESE,NW,6.0,20.0,55.0,51.0,,,,8.0,19.3,23.6,No,No,135513
135513,2015-12-16,11.2,28.1,0.0,,,NW,39.0,,NW,0.0,17.0,68.0,39.0,,,,,19.2,26.7,No,No,135514
135514,2015-12-17,14.2,29.1,0.0,,,NW,37.0,N,NNW,4.0,19.0,67.0,38.0,,,,,21.3,28.3,No,No,135515
135515,2015-12-18,16.6,32.8,0.0,,,NW,41.0,E,NNW,9.0,11.0,67.0,27.0,,,,,22.8,31.1,No,No,135516
135516,2015-12-19,13.7,32.1,0.0,,,NW,33.0,E,NW,4.0,20.0,61.0,34.0,,,,,22.0,31.2,No,No,135517
135517,2015-12-20,21.0,32.0,0.0,,,NNW,50.0,NNW,NNW,20.0,26.0,46.0,49.0,,,5.0,4.0,27.8,27.3,No,No,135518
135518,2015-12-21,11.5,23.6,0.8,,,S,33.0,SSW,SSE,17.0,13.0,37.0,23.0,,,,,18.6,22.0,No,No,135519
135519,2015-12-22,12.4,24.2,0.0,,,NW,35.0,SE,NW,7.0,17.0,48.0,38.0,,,8.0,3.0,16.7,23.6,No,No,135520
